Title,Artist,ConstituentID,ArtistBio,Nationality,BeginDate,EndDate,Gender,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ThumbnailURL,Circumference (cm),Depth (cm),Diameter (cm),Height (cm),Length (cm),Weight (kg),Width (cm),Seat Height (cm),Duration (sec.)
Dancer,Marino Marini,3772,"(Italian, 1901–1980)",(Italian),(1901),(1980),(Male),1948 (cast 1949),Bronze,"69 1/2 x 23 x 11"" (176.5 x 58.1 x 27.8 cm)",James Thrall Soby Bequest,1234.1979,Sculpture,Painting & Sculpture,1979-12-11,Y,82000,http://www.moma.org/collection/works/82000,http://www.moma.org/media/W1siZiIsIjQ1OTIwNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=4fefd84eca773376,,27.8,,176.5,,,58.1,,
Geometrical Kinetic Variations,Edoardo Landi,3362,"(Italian, born 1937)",(Italian),(1937),(0),(Male),1963,"Water-filled plexiglass tubes, painted metal rollers with strips of colored cotton cloth tape, and motor, in a box","19 3/4 x 19 3/4 x 5 3/4"" (50 x 50 x 14.5 cm)",Gift of the Olivetti Company of Italy,1237.1964,Sculpture,Painting & Sculpture,1964-12-08,Y,82003,http://www.moma.org/collection/works/82003,http://www.moma.org/media/W1siZiIsIjE1NzExNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6e67f3317a5c723e,,14.5,,50.0,,15.4223,50.0,,
Unstable Perception,"Gruppo N, Alberto Biasi, Ennio Chiggio, Toni Costa, Edoardo Landi, Manfredo Massironi","2377, 549, 22479, 1263, 3362, 22481","(active 1959–1964 in Padua, Italy) (Italian, born 1937) (Italian, born 1937) (Italian, 1935–2013) (Italian, born 1937) (Italian, 1937–2011)",() (Italian) (Italian) (Italian) (Italian) (Italian),(1959) (1937) (1937) (1935) (1937) (1937),(1964) (0) (0) (2013) (0) (2011),() (Male) (Male) (Male) (Male) (Male),1963,Metal rods and cylinders on wood mount,"17 7/8 x 18 x 3 1/4"" (45.3 x 45.5 x 8.2 cm)",Gift of the Olivetti Company of Italy,1238.1964,Sculpture,Painting & Sculpture,1964-12-08,Y,82004,http://www.moma.org/collection/works/82004,,,8.2,,45.3,,5.67,45.5,,
Unstable Perception,"Gruppo N, Alberto Biasi, Ennio Chiggio, Toni Costa, Edoardo Landi, Manfredo Massironi","2377, 549, 22479, 1263, 3362, 22481","(active 1959–1964 in Padua, Italy) (Italian, born 1937) (Italian, born 1937) (Italian, 1935–2013) (Italian, born 1937) (Italian, 1937–2011)",() (Italian) (Italian) (Italian) (Italian) (Italian),(1959) (1937) (1937) (1935) (1937) (1937),(1964) (0) (0) (2013) (0) (2011),() (Male) (Male) (Male) (Male) (Male),1963,Metal rods and cylinders on wood mount,"17 7/8 x 18 x 3 1/4"" (45.3 x 45.5 x 8.2 cm)",Gift of the Olivetti Company of Italy,1238.1964,Sculpture,Painting & Sculpture,1964-12-08,Y,82004,http://www.moma.org/collection/works/82004,,,8.2,,45.3,,5.67,45.5,,
Unstable Perception,"Gruppo N, Alberto Biasi, Ennio Chiggio, Toni Costa, Edoardo Landi, Manfredo Massironi","2377, 549, 22479, 1263, 3362, 22481","(active 1959–1964 in Padua, Italy) (Italian, born 1937) (Italian, born 1937) (Italian, 1935–2013) (Italian, born 1937) (Italian, 1937–2011)",() (Italian) (Italian) (Italian) (Italian) (Italian),(1959) (1937) (1937) (1935) (1937) (1937),(1964) (0) (0) (2013) (0) (2011),() (Male) (Male) (Male) (Male) (Male),1963,Metal rods and cylinders on wood mount,"17 7/8 x 18 x 3 1/4"" (45.3 x 45.5 x 8.2 cm)",Gift of the Olivetti Company of Italy,1238.1964,Sculpture,Painting & Sculpture,1964-12-08,Y,82004,http://www.moma.org/collection/works/82004,,,8.2,,45.3,,5.67,45.5,,
Unstable Perception,"Gruppo N, Alberto Biasi, Ennio Chiggio, Toni Costa, Edoardo Landi, Manfredo Massironi","2377, 549, 22479, 1263, 3362, 22481","(active 1959–1964 in Padua, Italy) (Italian, born 1937) (Italian, born 1937) (Italian, 1935–2013) (Italian, born 1937) (Italian, 1937–2011)",() (Italian) (Italian) (Italian) (Italian) (Italian),(1959) (1937) (1937) (1935) (1937) (1937),(1964) (0) (0) (2013) (0) (2011),() (Male) (Male) (Male) (Male) (Male),1963,Metal rods and cylinders on wood mount,"17 7/8 x 18 x 3 1/4"" (45.3 x 45.5 x 8.2 cm)",Gift of the Olivetti Company of Italy,1238.1964,Sculpture,Painting & Sculpture,1964-12-08,Y,82004,http://www.moma.org/collection/works/82004,,,8.2,,45.3,,5.67,45.5,,
Unstable Perception,"Gruppo N, Alberto Biasi, Ennio Chiggio, Toni Costa, Edoardo Landi, Manfredo Massironi","2377, 549, 22479, 1263, 3362, 22481","(active 1959–1964 in Padua, Italy) (Italian, born 1937) (Italian, born 1937) (Italian, 1935–2013) (Italian, born 1937) (Italian, 1937–2011)",() (Italian) (Italian) (Italian) (Italian) (Italian),(1959) (1937) (1937) (1935) (1937) (1937),(1964) (0) (0) (2013) (0) (2011),() (Male) (Male) (Male) (Male) (Male),1963,Metal rods and cylinders on wood mount,"17 7/8 x 18 x 3 1/4"" (45.3 x 45.5 x 8.2 cm)",Gift of the Olivetti Company of Italy,1238.1964,Sculpture,Painting & Sculpture,1964-12-08,Y,82004,http://www.moma.org/collection/works/82004,,,8.2,,45.3,,5.67,45.5,,
"Sphere, I",Arnaldo Pomodoro,4676,"(Italian, born 1926)",(Italian),(1926),(0),(Male),1963,Bronze,"44 3/4"" (113.5 cm) diameter, on base 1/2"" (1.3 cm) high x 7 3/8"" (18.7 cm) diameter",Mrs. Simon Guggenheim Fund,1242.1964,Sculpture,Painting & Sculpture,1964-12-08,Y,82007,http://www.moma.org/collection/works/82007,,,,113.7,,,,,,
Sanguinary Martyrdom,Francesco Somaini,5519,"(Italian, 1926–2005)",(Italian),(1926),(2005),(Male),1960,Cast iron on wood base,"52 1/8 x 26 1/8 x 17 1/2"" (132.3 x 66.4 x 44.5 cm)",Gift of Philip Johnson,1534.1968,Sculpture,Painting & Sculpture,1969-01-07,Y,82048,http://www.moma.org/collection/works/82048,http://www.moma.org/media/W1siZiIsIjQ2ODkwMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=17285a64c4a1176a,,44.5,,132.3,,,66.4,,
"Urban Construction, project",Aldo Rossi,7661,"(Italian, 1931–1997)",(Italian),(1931),(1997),(Male),1978,Oil and crayon on canvas,"51 3/16 x 35 7/16"" (130 x 90 cm)",Gift of the Architecture and Design Committee in honor of Marshall Cogan,1392.2001,Architecture,Architecture & Design,2001-05-11,Y,82122,http://www.moma.org/collection/works/82122,http://www.moma.org/media/W1siZiIsIjI0MTEwNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=de8c773101d3d720,,,,130.0,,,90.0,,
"Constructing the City, project",Aldo Rossi,7661,"(Italian, 1931–1997)",(Italian),(1931),(1997),(Male),1978,Oil and crayon on canvas,"51 3/16 x 35 7/16"" (130 x 90 cm)",Gift of the Architecture and Design Committee in honor of Marshall Cogan,1391.2001,Architecture,Architecture & Design,2001-05-11,Y,82123,http://www.moma.org/collection/works/82123,http://www.moma.org/media/W1siZiIsIjI0MTEwNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=978dab44099e78d7,,,,130.0,,,90.0,,
Cartoon Screen,Luigi Baroli,22566,"(Italian, born 1951)",(Italian),(1951),(0),(Male),1992,"Paperboard, technopolymer die, and cast aluminum","67 x 39 7/16 x 1 3/16"" (170.2 x 100.2 x 3 cm)",Gift of the manufacturer,1404.2001,Design,Architecture & Design,2001-05-11,Y,82136,http://www.moma.org/collection/works/82136,,,3.0,,170.2,,,100.2,,
Birillo Bar Stool,Joe Colombo,1196,"(Italian, 1930–1971)",(Italian),(1930),(1971),(Male),1971,"Stainless steel, fiberglass, and leather","41 1/2 x 19 1/2 x 19 1/2"" (105.4 x 49.5 x 49.5 cm)",Gift of the manufacturer,1407.2001,Design,Architecture & Design,2001-05-11,Y,82139,http://www.moma.org/collection/works/82139,http://www.moma.org/media/W1siZiIsIjIzMDE0OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0327fc15b195a514,,49.5301,,105.4102,,,49.5301,,
Sciangai Folding Clothes Stand,"Jonathan De Pas, Donato D'Urbino, Paolo Lomazzi","1438, 7317, 7316","(Italian, 1932–1991) (Italian, born 1935) (Italian, born 1936)",(Italian) (Italian) (Italian),(1932) (1935) (1936),(1991) (0) (0),(Male) (Male) (Male),1973-74,Beech wood,"Folded: 63 3/4"" (161.9 cm), diam. 4 1/2"" (11.4 cm); open: 59 1/2""  (151.1 cm), diam. 19"" (48.3 cm)",Gift of the manufacturer,1423.2001,Design,Architecture & Design,2001-05-11,Y,82155,http://www.moma.org/collection/works/82155,http://www.moma.org/media/W1siZiIsIjIzMDE2NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e9dfd3e5735da317,,,11.43,161.9253,,,,,
Sciangai Folding Clothes Stand,"Jonathan De Pas, Donato D'Urbino, Paolo Lomazzi","1438, 7317, 7316","(Italian, 1932–1991) (Italian, born 1935) (Italian, born 1936)",(Italian) (Italian) (Italian),(1932) (1935) (1936),(1991) (0) (0),(Male) (Male) (Male),1973-74,Beech wood,"Folded: 63 3/4"" (161.9 cm), diam. 4 1/2"" (11.4 cm); open: 59 1/2""  (151.1 cm), diam. 19"" (48.3 cm)",Gift of the manufacturer,1423.2001,Design,Architecture & Design,2001-05-11,Y,82155,http://www.moma.org/collection/works/82155,http://www.moma.org/media/W1siZiIsIjIzMDE2NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e9dfd3e5735da317,,,11.43,161.9253,,,,,
Sciangai Folding Clothes Stand,"Jonathan De Pas, Donato D'Urbino, Paolo Lomazzi","1438, 7317, 7316","(Italian, 1932–1991) (Italian, born 1935) (Italian, born 1936)",(Italian) (Italian) (Italian),(1932) (1935) (1936),(1991) (0) (0),(Male) (Male) (Male),1973-74,Beech wood,"Folded: 63 3/4"" (161.9 cm), diam. 4 1/2"" (11.4 cm); open: 59 1/2""  (151.1 cm), diam. 19"" (48.3 cm)",Gift of the manufacturer,1423.2001,Design,Architecture & Design,2001-05-11,Y,82155,http://www.moma.org/collection/works/82155,http://www.moma.org/media/W1siZiIsIjIzMDE2NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e9dfd3e5735da317,,,11.43,161.9253,,,,,
Tonietta Chair,Enzo Mari,3766,"(Italian, 1932 – 2020)",(Italian),(1932),(2020),(Male),1985,Aluminum and leather,"32 5/8 x 15 1/4 x 18 7/8"" (82.9 x 38.7 x 47.9 cm)",Gift of the manufacturer,1419.2001,Design,Architecture & Design,2001-05-11,Y,82164,http://www.moma.org/collection/works/82164,http://www.moma.org/media/W1siZiIsIjIzMDE2MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=729394e5dda9d134,,47.9426,,82.8677,,,38.7351,,
Cioccolator Pad Calculator,Alessandro Mendini,3925,"(Italian, born 1931)",(Italian),(1931),(0),(Male),1998,Silicon rubber and ABS plastic,"1/2 x 3 5/16 x 2 3/4"" (1.3 x 8.4 x 7 cm)",Gift of the manufacturer,1420.2001,Design,Architecture & Design,2001-05-11,Y,82167,http://www.moma.org/collection/works/82167,http://www.moma.org/media/W1siZiIsIjIzMDE2MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=7433d3200e1b8c4e,,6.985,,1.27,,,8.4138,,
Console Table,"Superstudio, Cristiano Toraldo di Francia, Gian Piero Frassinelli, Alessandro Magris, Roberto Magris, Adolfo Natalini","5733, 8224, 8222, 8220, 8221, 8223","(Italian, est. 1966–1982) (Italian, born 1941) (Italian, born 1939) (Italian, born 1941) (Italian, born 1935) (Italian, born 1941)",(Italian) (Italian) (Italian) (Italian) (Italian) (Italian),(1966) (1941) (1939) (1941) (1935) (1941),(1982) (0) (0) (0) (0) (0),() (Male) (Male) (Male) (Male) (Male),1970–1971,Layered plywood and white laminate printed with black grid,"33 1/16 × 70 7/8 × 16 1/2"" (84 × 180 × 41.9 cm)",Gift of the manufacturer,1428.2001,Design,Architecture & Design,2001-05-11,Y,82168,http://www.moma.org/collection/works/82168,,,41.9100838202,,83.9789179578,,,180.0228600457,,
Console Table,"Superstudio, Cristiano Toraldo di Francia, Gian Piero Frassinelli, Alessandro Magris, Roberto Magris, Adolfo Natalini","5733, 8224, 8222, 8220, 8221, 8223","(Italian, est. 1966–1982) (Italian, born 1941) (Italian, born 1939) (Italian, born 1941) (Italian, born 1935) (Italian, born 1941)",(Italian) (Italian) (Italian) (Italian) (Italian) (Italian),(1966) (1941) (1939) (1941) (1935) (1941),(1982) (0) (0) (0) (0) (0),() (Male) (Male) (Male) (Male) (Male),1970–1971,Layered plywood and white laminate printed with black grid,"33 1/16 × 70 7/8 × 16 1/2"" (84 × 180 × 41.9 cm)",Gift of the manufacturer,1428.2001,Design,Architecture & Design,2001-05-11,Y,82168,http://www.moma.org/collection/works/82168,,,41.9100838202,,83.9789179578,,,180.0228600457,,
Console Table,"Superstudio, Cristiano Toraldo di Francia, Gian Piero Frassinelli, Alessandro Magris, Roberto Magris, Adolfo Natalini","5733, 8224, 8222, 8220, 8221, 8223","(Italian, est. 1966–1982) (Italian, born 1941) (Italian, born 1939) (Italian, born 1941) (Italian, born 1935) (Italian, born 1941)",(Italian) (Italian) (Italian) (Italian) (Italian) (Italian),(1966) (1941) (1939) (1941) (1935) (1941),(1982) (0) (0) (0) (0) (0),() (Male) (Male) (Male) (Male) (Male),1970–1971,Layered plywood and white laminate printed with black grid,"33 1/16 × 70 7/8 × 16 1/2"" (84 × 180 × 41.9 cm)",Gift of the manufacturer,1428.2001,Design,Architecture & Design,2001-05-11,Y,82168,http://www.moma.org/collection/works/82168,,,41.9100838202,,83.9789179578,,,180.0228600457,,
Console Table,"Superstudio, Cristiano Toraldo di Francia, Gian Piero Frassinelli, Alessandro Magris, Roberto Magris, Adolfo Natalini","5733, 8224, 8222, 8220, 8221, 8223","(Italian, est. 1966–1982) (Italian, born 1941) (Italian, born 1939) (Italian, born 1941) (Italian, born 1935) (Italian, born 1941)",(Italian) (Italian) (Italian) (Italian) (Italian) (Italian),(1966) (1941) (1939) (1941) (1935) (1941),(1982) (0) (0) (0) (0) (0),() (Male) (Male) (Male) (Male) (Male),1970–1971,Layered plywood and white laminate printed with black grid,"33 1/16 × 70 7/8 × 16 1/2"" (84 × 180 × 41.9 cm)",Gift of the manufacturer,1428.2001,Design,Architecture & Design,2001-05-11,Y,82168,http://www.moma.org/collection/works/82168,,,41.9100838202,,83.9789179578,,,180.0228600457,,
Console Table,"Superstudio, Cristiano Toraldo di Francia, Gian Piero Frassinelli, Alessandro Magris, Roberto Magris, Adolfo Natalini","5733, 8224, 8222, 8220, 8221, 8223","(Italian, est. 1966–1982) (Italian, born 1941) (Italian, born 1939) (Italian, born 1941) (Italian, born 1935) (Italian, born 1941)",(Italian) (Italian) (Italian) (Italian) (Italian) (Italian),(1966) (1941) (1939) (1941) (1935) (1941),(1982) (0) (0) (0) (0) (0),() (Male) (Male) (Male) (Male) (Male),1970–1971,Layered plywood and white laminate printed with black grid,"33 1/16 × 70 7/8 × 16 1/2"" (84 × 180 × 41.9 cm)",Gift of the manufacturer,1428.2001,Design,Architecture & Design,2001-05-11,Y,82168,http://www.moma.org/collection/works/82168,,,41.9100838202,,83.9789179578,,,180.0228600457,,
Console Table,"Superstudio, Cristiano Toraldo di Francia, Gian Piero Frassinelli, Alessandro Magris, Roberto Magris, Adolfo Natalini","5733, 8224, 8222, 8220, 8221, 8223","(Italian, est. 1966–1982) (Italian, born 1941) (Italian, born 1939) (Italian, born 1941) (Italian, born 1935) (Italian, born 1941)",(Italian) (Italian) (Italian) (Italian) (Italian) (Italian),(1966) (1941) (1939) (1941) (1935) (1941),(1982) (0) (0) (0) (0) (0),() (Male) (Male) (Male) (Male) (Male),1970–1971,Layered plywood and white laminate printed with black grid,"33 1/16 × 70 7/8 × 16 1/2"" (84 × 180 × 41.9 cm)",Gift of the manufacturer,1428.2001,Design,Architecture & Design,2001-05-11,Y,82168,http://www.moma.org/collection/works/82168,,,41.9100838202,,83.9789179578,,,180.0228600457,,
Console Bench,"Superstudio, Cristiano Toraldo di Francia, Gian Piero Frassinelli, Alessandro Magris, Roberto Magris, Adolfo Natalini","5733, 8224, 8222, 8220, 8221, 8223","(Italian, est. 1966–1982) (Italian, born 1941) (Italian, born 1939) (Italian, born 1941) (Italian, born 1935) (Italian, born 1941)",(Italian) (Italian) (Italian) (Italian) (Italian) (Italian),(1966) (1941) (1939) (1941) (1935) (1941),(1982) (0) (0) (0) (0) (0),() (Male) (Male) (Male) (Male) (Male),1970–1971,Layered plywood and white laminate printed with black grid,"16 1/2 × 59 1/16 × 15 3/8"" (41.9 × 150 × 39.1 cm)",Gift of the manufacturer,1427.2001,Design,Architecture & Design,2001-05-11,Y,82170,http://www.moma.org/collection/works/82170,,,39.0526,,41.9100838202,,,150.0190500381,,
Console Bench,"Superstudio, Cristiano Toraldo di Francia, Gian Piero Frassinelli, Alessandro Magris, Roberto Magris, Adolfo Natalini","5733, 8224, 8222, 8220, 8221, 8223","(Italian, est. 1966–1982) (Italian, born 1941) (Italian, born 1939) (Italian, born 1941) (Italian, born 1935) (Italian, born 1941)",(Italian) (Italian) (Italian) (Italian) (Italian) (Italian),(1966) (1941) (1939) (1941) (1935) (1941),(1982) (0) (0) (0) (0) (0),() (Male) (Male) (Male) (Male) (Male),1970–1971,Layered plywood and white laminate printed with black grid,"16 1/2 × 59 1/16 × 15 3/8"" (41.9 × 150 × 39.1 cm)",Gift of the manufacturer,1427.2001,Design,Architecture & Design,2001-05-11,Y,82170,http://www.moma.org/collection/works/82170,,,39.0526,,41.9100838202,,,150.0190500381,,
Console Bench,"Superstudio, Cristiano Toraldo di Francia, Gian Piero Frassinelli, Alessandro Magris, Roberto Magris, Adolfo Natalini","5733, 8224, 8222, 8220, 8221, 8223","(Italian, est. 1966–1982) (Italian, born 1941) (Italian, born 1939) (Italian, born 1941) (Italian, born 1935) (Italian, born 1941)",(Italian) (Italian) (Italian) (Italian) (Italian) (Italian),(1966) (1941) (1939) (1941) (1935) (1941),(1982) (0) (0) (0) (0) (0),() (Male) (Male) (Male) (Male) (Male),1970–1971,Layered plywood and white laminate printed with black grid,"16 1/2 × 59 1/16 × 15 3/8"" (41.9 × 150 × 39.1 cm)",Gift of the manufacturer,1427.2001,Design,Architecture & Design,2001-05-11,Y,82170,http://www.moma.org/collection/works/82170,,,39.0526,,41.9100838202,,,150.0190500381,,
Console Bench,"Superstudio, Cristiano Toraldo di Francia, Gian Piero Frassinelli, Alessandro Magris, Roberto Magris, Adolfo Natalini","5733, 8224, 8222, 8220, 8221, 8223","(Italian, est. 1966–1982) (Italian, born 1941) (Italian, born 1939) (Italian, born 1941) (Italian, born 1935) (Italian, born 1941)",(Italian) (Italian) (Italian) (Italian) (Italian) (Italian),(1966) (1941) (1939) (1941) (1935) (1941),(1982) (0) (0) (0) (0) (0),() (Male) (Male) (Male) (Male) (Male),1970–1971,Layered plywood and white laminate printed with black grid,"16 1/2 × 59 1/16 × 15 3/8"" (41.9 × 150 × 39.1 cm)",Gift of the manufacturer,1427.2001,Design,Architecture & Design,2001-05-11,Y,82170,http://www.moma.org/collection/works/82170,,,39.0526,,41.9100838202,,,150.0190500381,,
Console Bench,"Superstudio, Cristiano Toraldo di Francia, Gian Piero Frassinelli, Alessandro Magris, Roberto Magris, Adolfo Natalini","5733, 8224, 8222, 8220, 8221, 8223","(Italian, est. 1966–1982) (Italian, born 1941) (Italian, born 1939) (Italian, born 1941) (Italian, born 1935) (Italian, born 1941)",(Italian) (Italian) (Italian) (Italian) (Italian) (Italian),(1966) (1941) (1939) (1941) (1935) (1941),(1982) (0) (0) (0) (0) (0),() (Male) (Male) (Male) (Male) (Male),1970–1971,Layered plywood and white laminate printed with black grid,"16 1/2 × 59 1/16 × 15 3/8"" (41.9 × 150 × 39.1 cm)",Gift of the manufacturer,1427.2001,Design,Architecture & Design,2001-05-11,Y,82170,http://www.moma.org/collection/works/82170,,,39.0526,,41.9100838202,,,150.0190500381,,
Console Bench,"Superstudio, Cristiano Toraldo di Francia, Gian Piero Frassinelli, Alessandro Magris, Roberto Magris, Adolfo Natalini","5733, 8224, 8222, 8220, 8221, 8223","(Italian, est. 1966–1982) (Italian, born 1941) (Italian, born 1939) (Italian, born 1941) (Italian, born 1935) (Italian, born 1941)",(Italian) (Italian) (Italian) (Italian) (Italian) (Italian),(1966) (1941) (1939) (1941) (1935) (1941),(1982) (0) (0) (0) (0) (0),() (Male) (Male) (Male) (Male) (Male),1970–1971,Layered plywood and white laminate printed with black grid,"16 1/2 × 59 1/16 × 15 3/8"" (41.9 × 150 × 39.1 cm)",Gift of the manufacturer,1427.2001,Design,Architecture & Design,2001-05-11,Y,82170,http://www.moma.org/collection/works/82170,,,39.0526,,41.9100838202,,,150.0190500381,,
Hysterical Lace,Margherita Manzelli,8445,"(Italian, born 1968)",(Italian),(1968),(0),(Female),(2001),Pencil and watercolor on paper,"30 x 22 1/4"" (76.2 x 56.5 cm)",Purchase,1363.2001,Drawing,Drawings & Prints,2001-05-08,Y,82215,http://www.moma.org/collection/works/82215,http://www.moma.org/media/W1siZiIsIjIyNzI3OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=612509a1e193ea9f,,,,76.2002,,,56.5151,,
Hysterical Lace (Pizzo isterico),Margherita Manzelli,8445,"(Italian, born 1968)",(Italian),(1968),(0),(Female),(2001),Pencil and watercolor on paper,"22 1/4 x 30"" (56.5 x 76.2 cm)",Purchase,1364.2001,Drawing,Drawings & Prints,2001-05-08,Y,82216,http://www.moma.org/collection/works/82216,http://www.moma.org/media/W1siZiIsIjIyNzI3OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=9e5b4bda7cd7e971,,,,56.5151,,,76.2002,,
Untitled,Alessandro Pessoli,22722,"(Italian, born 1963)",(Italian),(1963),(0),(Male),1998,Ink and bleach on paper,"59 5/8 x 78 3/8"" (151.4 x 199.1 cm)",Purchase,2447.2001,Drawing,Drawings & Prints,2001-10-11,Y,82293,http://www.moma.org/collection/works/82293,http://www.moma.org/media/W1siZiIsIjI1NTg2NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=783cb4a8e7c6e05f,,,,151.4478,,,199.0729,,
Untitled,Alessandro Pessoli,22722,"(Italian, born 1963)",(Italian),(1963),(0),(Male),1998,Ink and bleach on paper,"59 3/4 x 78 3/8"" (151.8 x 199.1 cm)",Purchase,2448.2001,Drawing,Drawings & Prints,2001-10-11,Y,82294,http://www.moma.org/collection/works/82294,http://www.moma.org/media/W1siZiIsIjI1NTg2NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=fc5d251c1716f8d7,,,,151.7653,,,199.0729,,
Achrome,Piero Manzoni,3741,"(Italian, 1933–1963)",(Italian),(1933),(1963),(Male),1962,Fiberglass on velvet-covered wood,"32 x 25 1/2 x 10 3/8"" (81.3 x 64.8 x 26.4 cm)","Nina and Gordon Bunshaft Bequest, Mrs. John Hay Whitney Bequest, and Donald B. Marron Funds",2472.2001,Sculpture,Painting & Sculpture,2001-11-12,Y,82342,http://www.moma.org/collection/works/82342,http://www.moma.org/media/W1siZiIsIjcwNjIxIl0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=19cd6597d865c111,,26.3526,,81.2802,,,64.7701,,
Oseris-Niedervolt Spotlights,"Emilio Ambasz, Giancarlo Piretti","141, 4638","(Argentine, born 1943) (Italian, born 1940)",(Argentine) (Italian),(1943) (1940),(0) (0),(Male) (Male),1982,Painted metal and synthetic material housing,".1-2: 6 7/8 x 4 7/8"" (17.5 x 12.4 cm)
.3-4: 6 1/4 x 3 1/2"" (15.9 x 8.9 cm)",Gift of the manufacturer,2241.2001.1-4,Design,Architecture & Design,2001-09-24,Y,82734,http://www.moma.org/collection/works/82734,,,,12.3825,17.4625,,,,,
Eclisse Table Lamp,Vico Magistretti,3688,"(Italian, 1920–2006)",(Italian),(1920),(2006),(Male),1966,Lacquered aluminum,"7 x 4 1/2"" (17.8 x 11.4 cm)",Gift of Carol Sullivan,2266.2001,Design,Architecture & Design,2001-09-24,Y,82737,http://www.moma.org/collection/works/82737,,,,11.43,17.78,,,,,
Table Lamp with Mobile Arm and Clamp (model 32 205),Ettore Sottsass,5536,"(Italian, born Austria. 1917–2007)",(Italian),(1917),(2007),(Male),1972,Die-cast metal and synthetic material,"43 x 6 1/4 x 16"" (109.2 x 15.9 x 40.6 cm)",Gift of the manufacturer,2292.2001,Design,Architecture & Design,2001-09-24,Y,82742,http://www.moma.org/collection/works/82742,,,40.6,,109.2202,,,15.9,,
Ashtrays,Carlo Scarpa,5197,"(Italian, 1906–1978)",(Italian),(1906),(1978),(Male),1935,Glass,"2 1/2 x 4"" (6.4 x 10.2 cm)","Gift of Lenart Import, Ltd.",405.1938.1,Design,Architecture & Design,1938-11-01,Y,83189,http://www.moma.org/collection/works/83189,http://www.moma.org/media/W1siZiIsIjUxNzAxNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e19ba50f9f246a8b,,,10.16,6.35,,,,,
Composition,Luigi Veronesi,6136,"(Italian, 1908–1998)",(Italian),(1908),(1998),(Male),1935,Gelatin silver print,"9 7/16 × 11 1/4"" (24 × 28.6 cm)","Thomas Walther Collection. Gift of Ansel Adams, by exchange",1893.2001,Photograph,Photography,2001-12-13,Y,83936,http://www.moma.org/collection/works/83936,http://www.moma.org/media/W1siZiIsIjIwMzA0NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ecf02adb5cfc1d5b,,,,24.0,,,28.6,,
Edward Weston,Tina Modotti,4039,"(Italian, 1896–1942)",(Italian),(1896),(1942),(Female),February 1924,Gelatin silver print,"7 3/8 × 8 7/8"" (18.7 × 22.5 cm)","Thomas Walther Collection. Abbott-Levy Collection funds, by exchange",1908.2001,Photograph,Photography,2001-12-13,Y,83943,http://www.moma.org/collection/works/83943,http://www.moma.org/media/W1siZiIsIjIwMjkyMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=bf8cb178f6850a63,,,,18.7,,,22.5,,
