Title,Artist,ConstituentID,ArtistBio,Nationality,BeginDate,EndDate,Gender,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ThumbnailURL,Circumference (cm),Depth (cm),Diameter (cm),Height (cm),Length (cm),Weight (kg),Width (cm),Seat Height (cm),Duration (sec.)
Untitled (8's/3 heads/boy in water) from the series Time of My Life,Yoshitomo Nara,25523,"(Japanese, born 1959)",(Japanese),(1959),(0),(Male),1992–2000,Pencil and crayon on printed paper,"8 1/4 x 6"" (21 x 15.2 cm) (irreg.)",Gift of David Teiger in honor of Agnes Gund,410.2002.69,Drawing,Drawings & Prints,2002-12-10,Y,88482,http://www.moma.org/collection/works/88482,http://www.moma.org/media/W1siZiIsIjkyNzg0Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=5a29f0d81430df63,,,,20.955,,,15.24,,
"Untitled (""Hey Hey We Are Chinkees!!"") from the series Time of My Life",Yoshitomo Nara,25523,"(Japanese, born 1959)",(Japanese),(1959),(0),(Male),1992–2000,Colored pencil on postcard,"5 1/2 x 3 3/4"" (14 x 9.5 cm)",Gift of David Teiger in honor of Agnes Gund,410.2002.70,Drawing,Drawings & Prints,2002-12-10,Y,88483,http://www.moma.org/collection/works/88483,http://www.moma.org/media/W1siZiIsIjE3MzI2OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=332b55f2b7dc4591,,,,13.97,,,9.525,,
"Untitled (""Wanna be Beethoven"") from the series Time of My Life",Yoshitomo Nara,25523,"(Japanese, born 1959)",(Japanese),(1959),(0),(Male),1992–2000,Pencil and colored pencil on notebook paper,"6 x 4 3/8"" (15.2 x 11.1 cm) (ireg.)",Gift of David Teiger in honor of Agnes Gund,410.2002.71,Drawing,Drawings & Prints,2002-12-10,Y,88484,http://www.moma.org/collection/works/88484,http://www.moma.org/media/W1siZiIsIjE3MzI2OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c817b8dc81e2a650,,,,15.24,,,11.1125,,
Untitled (Poorly drawn man with green halo) from the series Time of My Life,Yoshitomo Nara,25523,"(Japanese, born 1959)",(Japanese),(1959),(0),(Male),1992–2000,.a) recto: Colored ink and crayon on paper  .b) verso: Ballpoint pen and ink on paper,"1 5/8 x 2 3/4"" (4.1 x 7 cm) (irreg.)",Gift of David Teiger in honor of Agnes Gund,410.2002.72a-b,Drawing,Drawings & Prints,2002-12-10,Y,88485,http://www.moma.org/collection/works/88485,http://www.moma.org/media/W1siZiIsIjkyNzg3Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=3f05e51babd08522,,,,4.1275,,,6.985,,
Untitled (Paul McCarthy/Santa) from the series Time of My Life,Yoshitomo Nara,25523,"(Japanese, born 1959)",(Japanese),(1959),(0),(Male),1992–2000,Pencil and crayon on receipt paper,"8 x 8 1/4"" (20.3 x 21 cm)",Gift of David Teiger in honor of Agnes Gund,410.2002.73,Drawing,Drawings & Prints,2002-12-10,Y,88486,http://www.moma.org/collection/works/88486,http://www.moma.org/media/W1siZiIsIjkyNjM3Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=0402eafd0155cd0a,,,,20.32,,,20.955,,
Untitled (Annika Ström invite) from the series Time of My Life,Yoshitomo Nara,25523,"(Japanese, born 1959)",(Japanese),(1959),(0),(Male),1992–2000,Felt-tip pen on printed paper,"6 x 4 1/2"" (15.2 x 11.4 cm)",Gift of David Teiger in honor of Agnes Gund,410.2002.74,Drawing,Drawings & Prints,2002-12-10,Y,88487,http://www.moma.org/collection/works/88487,http://www.moma.org/media/W1siZiIsIjE3MzI3MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=9ce6044f1bfde614,,,,15.24,,,11.43,,
"Untitled (1999, 1, Okt, pencil head on cardboard) from the series Time of My Life",Yoshitomo Nara,25523,"(Japanese, born 1959)",(Japanese),(1959),(0),(Male),1992–2000,Pencil on cardboard,"(irreg.): 6 1/4 x 5"" (15.9 x 12.7 cm)",Gift of David Teiger in honor of Agnes Gund,410.2002.75,Drawing,Drawings & Prints,2002-12-10,N,88488,,,,,,15.875,,,12.7,,
Untitled (Japanese writing with whirly heads) from the series Time of My Life,Yoshitomo Nara,25523,"(Japanese, born 1959)",(Japanese),(1959),(0),(Male),1992–2000,Pen and ink on graph paper,"(irreg.): 8 1/4 x 5 3/4"" (21 x 14.6 cm)",Gift of David Teiger in honor of Agnes Gund,410.2002.76,Drawing,Drawings & Prints,2002-12-10,N,88489,,,,,,20.955,,,14.605,,
"Untitled (""Fat Lipp"") from the series Time of My Life",Yoshitomo Nara,25523,"(Japanese, born 1959)",(Japanese),(1959),(0),(Male),1992–2000,Pencil and colored pencil on graph paper,"5 7/8 x 6 7/8"" (14.9 x 17.5 cm)",Gift of David Teiger in honor of Agnes Gund,410.2002.77,Drawing,Drawings & Prints,2002-12-10,Y,88490,http://www.moma.org/collection/works/88490,http://www.moma.org/media/W1siZiIsIjE3MzI3MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=483a8cd56eb1b6c0,,,,14.9225,,,17.4625,,
"Untitled (""No Doubt!""/3 heads) from the series Time of My Life",Yoshitomo Nara,25523,"(Japanese, born 1959)",(Japanese),(1959),(0),(Male),1992–2000,Crayon and pencil on graph paper,"5 3/4 x 8 5/8"" (14.6 x 21.9 cm)",Gift of David Teiger in honor of Agnes Gund,410.2002.78,Drawing,Drawings & Prints,2002-12-10,Y,88491,http://www.moma.org/collection/works/88491,http://www.moma.org/media/W1siZiIsIjkyNjM5Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=722f8c6459498056,,,,14.605,,,21.9075,,
"Untitled (""+atdic""/yellow head with bubbles) from the series Time of My Life",Yoshitomo Nara,25523,"(Japanese, born 1959)",(Japanese),(1959),(0),(Male),1992–2000,Crayon on printed paper,"5 x 5 1/4"" (12.7 x 13.3 cm)",Gift of David Teiger in honor of Agnes Gund,410.2002.79,Drawing,Drawings & Prints,2002-12-10,Y,88492,http://www.moma.org/collection/works/88492,http://www.moma.org/media/W1siZiIsIjkyNjQwIl0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=ba57c995cb91a46f,,,,12.7,,,13.335,,
Untitled (Dot girl on blue ball) from the series Time of My Life,Yoshitomo Nara,25523,"(Japanese, born 1959)",(Japanese),(1959),(0),(Male),1992–2000,Ink and colored pencil on printed paper,"4 3/4 x 3"" (12.1 x 7.6 cm)",Gift of David Teiger in honor of Agnes Gund,410.2002.80,Drawing,Drawings & Prints,2002-12-10,Y,88493,http://www.moma.org/collection/works/88493,http://www.moma.org/media/W1siZiIsIjE3MzI3MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=050126348fcadc68,,,,12.065,,,7.62,,
"Untitled (bowling pin head/""Hey!"") from the series Time of My Life",Yoshitomo Nara,25523,"(Japanese, born 1959)",(Japanese),(1959),(0),(Male),1992–2000,Pencil and crayon on calendar sheet,"5 7/8 x 4"" (14.9 x 10.2 cm) (irreg.)",Gift of David Teiger in honor of Agnes Gund,410.2002.81,Drawing,Drawings & Prints,2002-12-10,Y,88494,http://www.moma.org/collection/works/88494,http://www.moma.org/media/W1siZiIsIjkyNjQxIl0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=f5d671ee5697d5a5,,,,14.9225,,,10.16,,
Untitled (big yellow/orange face) from the series Time of My Life,Yoshitomo Nara,25523,"(Japanese, born 1959)",(Japanese),(1959),(0),(Male),1992–2000,Crayon on magazine paper,"(irreg.): 4 1/8 x 4 1/8"" (10.5 x 10.5 cm)",Gift of David Teiger in honor of Agnes Gund,410.2002.82,Drawing,Drawings & Prints,2002-12-10,N,88495,,,,,,10.4775,,,10.4775,,
"Untitled (""KKKK""/Dog with gun) from the series Time of My Life",Yoshitomo Nara,25523,"(Japanese, born 1959)",(Japanese),(1959),(0),(Male),1992–2000,Pencil and crayon on printed paper,"6 7/8 x 7 3/4"" (17.5 x 19.7 cm) (irreg.)",Gift of David Teiger in honor of Agnes Gund,410.2002.83,Drawing,Drawings & Prints,2002-12-10,Y,88496,http://www.moma.org/collection/works/88496,http://www.moma.org/media/W1siZiIsIjkyNzg5Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=17b32271c4197227,,,,17.4625,,,19.685,,
"Untitled (""See the Light!"") from the series Time of My Life",Yoshitomo Nara,25523,"(Japanese, born 1959)",(Japanese),(1959),(0),(Male),1992–2000,.a) recto: Pencil and colored pencil on paper  .b) verso: Felt-tip pen on paper,"11 5/8 x 8 1/4"" (29.5 x 21 cm) (irreg.)",Gift of David Teiger in honor of Agnes Gund,410.2002.84a-b,Drawing,Drawings & Prints,2002-12-10,Y,88497,http://www.moma.org/collection/works/88497,http://www.moma.org/media/W1siZiIsIjE3MzI3MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=336ecc1c5ba6a98c,,,,29.5276,,,20.955,,
Untitled (starry eyed girl @ table) from the series Time of My Life,Yoshitomo Nara,25523,"(Japanese, born 1959)",(Japanese),(1959),(0),(Male),1992–2000,Pencil on printed paper,"10 1/8 x 7 1/4"" (25.7 x 18.4 cm)",Gift of David Teiger in honor of Agnes Gund,410.2002.85,Drawing,Drawings & Prints,2002-12-10,N,88498,,,,,,25.7176,,,18.415,,
"Untitled (""Oh No!""/4 figures) from the series Time of My Life",Yoshitomo Nara,25523,"(Japanese, born 1959)",(Japanese),(1959),(0),(Male),1992–2000,Ballpoint pen and crayon on brown notebook paper,"10 3/4 x 8"" (27.3 x 20.3 cm)",Gift of David Teiger in honor of Agnes Gund,410.2002.86a-b,Drawing,Drawings & Prints,2002-12-10,Y,88499,http://www.moma.org/collection/works/88499,http://www.moma.org/media/W1siZiIsIjkyNzkwIl0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=d5b028660faffdf7,,,,27.3051,,,20.32,,
"Untitled (""Nobody knows but I know, you know"") from the series Time of My Life",Yoshitomo Nara,25523,"(Japanese, born 1959)",(Japanese),(1959),(0),(Male),1992–2000,Felt-tip pen and synthetic polymer paint on graph paper,"8 1/4 x 5 7/8"" (21 x 14.9 cm)",Gift of David Teiger in honor of Agnes Gund,411.2002.1a-b,Drawing,Drawings & Prints,2002-12-10,Y,88504,http://www.moma.org/collection/works/88504,http://www.moma.org/media/W1siZiIsIjE2ODY1MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=fff7630017107d1b,,,,20.955,,,14.9225,,
"Untitled (""Don't say goodbye"") from the series Time of My Life",Yoshitomo Nara,25523,"(Japanese, born 1959)",(Japanese),(1959),(0),(Male),1992–2000,Pencil on graph paper,"8 1/4 x 5 3/4"" (21 x 14.6 cm)",Gift of David Teiger in honor of Agnes Gund,411.2002.2,Drawing,Drawings & Prints,2002-12-10,Y,88505,http://www.moma.org/collection/works/88505,http://www.moma.org/media/W1siZiIsIjE3NDQzNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=bae3842f6524be5b,,,,20.955,,,14.605,,
Untitled (drawings of girls) from the series Time of My Life,Yoshitomo Nara,25523,"(Japanese, born 1959)",(Japanese),(1959),(0),(Male),1992–2000,Blue ink and crayon on graph paper,"8 1/4 x 5 7/8"" (21 x 14.9 cm) (irreg.)",Gift of David Teiger in honor of Agnes Gund,411.2002.3,Drawing,Drawings & Prints,2002-12-10,Y,88506,http://www.moma.org/collection/works/88506,http://www.moma.org/media/W1siZiIsIjkyOTQyIl0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=d16ec6c2a254ed62,,,,20.955,,,14.9225,,
"Untitled (""The Starclub"") from the series Time of My Life",Yoshitomo Nara,25523,"(Japanese, born 1959)",(Japanese),(1959),(0),(Male),1992–2000,Felt-tip pen on paper,"7 1/8 x 5"" (18.1 x 12.7 cm)",Gift of David Teiger in honor of Agnes Gund,411.2002.4,Drawing,Drawings & Prints,2002-12-10,Y,88507,http://www.moma.org/collection/works/88507,http://www.moma.org/media/W1siZiIsIjIyNDA5NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0bc0032c1c244964,,,,18.0975,,,12.7,,
"Untitled (""One of Americans Greatest Plesure Is Drinking Coke"") from the series Time of My Life",Yoshitomo Nara,25523,"(Japanese, born 1959)",(Japanese),(1959),(0),(Male),1992–2000,Crayon and pen and ink on green lined paper,"7 x 6"" (17.8 x 15.2 cm)",Gift of David Teiger in honor of Agnes Gund,411.2002.5.a-b,Drawing,Drawings & Prints,2002-12-10,Y,88508,http://www.moma.org/collection/works/88508,http://www.moma.org/media/W1siZiIsIjkyNjcyIl0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=7bd222defb8616b9,,,,17.78,,,15.24,,
"Untitled (""Black Eye + Fat Lip"") from the series Time of My Life",Yoshitomo Nara,25523,"(Japanese, born 1959)",(Japanese),(1959),(0),(Male),1992–2000,"Ballpoint pen, colored pencil, pencil, felt-tip pen, and gouache on graph paper","8 1/4 x 11 1/2"" (21 x 29.2 cm)",Gift of David Teiger in honor of Agnes Gund,411.2002.6,Drawing,Drawings & Prints,2002-12-10,Y,88509,http://www.moma.org/collection/works/88509,http://www.moma.org/media/W1siZiIsIjE3NDQ0NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=27c9f136837699e6,,,,20.955,,,29.2101,,
"Untitled (""Galaxy and Stars"") from the series Time of My Life",Yoshitomo Nara,25523,"(Japanese, born 1959)",(Japanese),(1959),(0),(Male),1992–2000,Pencil and colored pencil on notebook paper,"8 1/4 x 10 1/2"" (21 x 26.7 cm)",Gift of David Teiger in honor of Agnes Gund,411.2002.7a-b,Drawing,Drawings & Prints,2002-12-10,Y,88510,http://www.moma.org/collection/works/88510,http://www.moma.org/media/W1siZiIsIjE3NDQ0NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=4ca8d3353686e909,,,,20.955,,,26.6701,,
"Untitled (""UP""/girl in green dress) from the series Time of My Life",Yoshitomo Nara,25523,"(Japanese, born 1959)",(Japanese),(1959),(0),(Male),1992–2000,.a) recto: Crayon and pencil on graph paper  .b) verso: Ballpoint pen and crayon on graph paper,"8 1/4 x 5 3/4"" (21 x 14.6 cm)",Gift of David Teiger in honor of Agnes Gund,411.2002.8a-b,Drawing,Drawings & Prints,2002-12-10,Y,88511,http://www.moma.org/collection/works/88511,http://www.moma.org/media/W1siZiIsIjkyNjc1Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=fd187b0fe531bb08,,,,20.955,,,14.605,,
"Untitled (""Puffy Girl Screen Memory"") from the series Time of My Life",Yoshitomo Nara,25523,"(Japanese, born 1959)",(Japanese),(1959),(0),(Male),1992–2000,Felt-tip pen on postcard,"5 7/8 x 4 1/8"" (14.9 x 10.5 cm)",Gift of David Teiger in honor of Agnes Gund,411.2002.9,Drawing,Drawings & Prints,2002-12-10,Y,88512,http://www.moma.org/collection/works/88512,http://www.moma.org/media/W1siZiIsIjE3MzI4NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=3e432e2a11b7573a,,,,14.9225,,,10.4775,,
"Untitled (""Fuckin' Freedom to You!"") from the series Time of My Life",Yoshitomo Nara,25523,"(Japanese, born 1959)",(Japanese),(1959),(0),(Male),1992–2000,"Felt-tip pen, pencil and gouache on graph paper","8 1/4 x 5 3/4"" (21 x 14.6 cm)",Gift of David Teiger in honor of Agnes Gund,411.2002.10,Drawing,Drawings & Prints,2002-12-10,Y,88513,http://www.moma.org/collection/works/88513,http://www.moma.org/media/W1siZiIsIjkyNjQ1Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=5c0af10fe8652441,,,,20.955,,,14.605,,
"Untitled (""Happy Hour Shonen Knife"") from the series Time of My Life",Yoshitomo Nara,25523,"(Japanese, born 1959)",(Japanese),(1959),(0),(Male),1992–2000,Colored pencil and pencil on paper,"4 3/4 x 4 3/4"" (12.1 x 12.1 cm)",Gift of David Teiger in honor of Agnes Gund,411.2002.11,Drawing,Drawings & Prints,2002-12-10,Y,88514,http://www.moma.org/collection/works/88514,http://www.moma.org/media/W1siZiIsIjE3MzI3NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=06c34162560a8571,,,,12.065,,,12.065,,
Untitled (Pup with guitar) from the series Time of My Life,Yoshitomo Nara,25523,"(Japanese, born 1959)",(Japanese),(1959),(0),(Male),1992–2000,"Ballpoint pen, colored pencil, and gouache on notebook paper","6 1/2 x 6"" (16.5 x 15.2 cm) (irreg.)",Gift of David Teiger in honor of Agnes Gund,411.2002.12,Drawing,Drawings & Prints,2002-12-10,Y,88515,http://www.moma.org/collection/works/88515,http://www.moma.org/media/W1siZiIsIjE3NDQzMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=845be3d317f3512a,,,,16.51,,,15.24,,
Untitled (Horizontal bug figure) from the series Time of My Life,Yoshitomo Nara,25523,"(Japanese, born 1959)",(Japanese),(1959),(0),(Male),1992–2000,"Felt-tip pen, crayon, ballpoint pen and pencil on lined yellow paper","4 x 6"" (10.2 x 15.2 cm) (irreg.)",Gift of David Teiger in honor of Agnes Gund,411.2002.13,Drawing,Drawings & Prints,2002-12-10,Y,88516,http://www.moma.org/collection/works/88516,http://www.moma.org/media/W1siZiIsIjkyOTM3Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=cb4b6d0f65257fa5,,,,10.16,,,15.24,,
Untitled (Dog and bone) from the series Time of My Life,Yoshitomo Nara,25523,"(Japanese, born 1959)",(Japanese),(1959),(0),(Male),1992–2000,Ballpoint pen and crayon on graph paper,"11 5/8 x 8 1/4"" (29.5 x 21 cm) (irreg.)",Gift of David Teiger in honor of Agnes Gund,411.2002.14,Drawing,Drawings & Prints,2002-12-10,Y,88517,http://www.moma.org/collection/works/88517,http://www.moma.org/media/W1siZiIsIjkyOTM4Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=773aad5332eefa9a,,,,29.5276,,,20.955,,
"Untitled (Person squeezed between ""Fucked Up"") from the series Time of My Life",Yoshitomo Nara,25523,"(Japanese, born 1959)",(Japanese),(1959),(0),(Male),1992–2000,Colored pencil and ballpoint pen on notebook paper,"9 x 6"" (22.9 x 15.2 cm)",Gift of David Teiger in honor of Agnes Gund,411.2002.15,Drawing,Drawings & Prints,2002-12-10,Y,88518,http://www.moma.org/collection/works/88518,http://www.moma.org/media/W1siZiIsIjE3NDQzMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=343be8b83072776c,,,,22.86,,,15.24,,
"Untitled (""Stelzen"") from the series Time of My Life",Yoshitomo Nara,25523,"(Japanese, born 1959)",(Japanese),(1959),(0),(Male),1992–2000,.a) recto: Felt-tip pen and crayon and sythetic polymer paint on graph paper  .b) verso: Felt-tip pen on graph paper,"8 1/4 x 5 7/8"" (21 x 14.9 cm)",Gift of David Teiger in honor of Agnes Gund,411.2002.16a-b,Drawing,Drawings & Prints,2002-12-10,Y,88519,http://www.moma.org/collection/works/88519,http://www.moma.org/media/W1siZiIsIjkyNjc3Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=4dbd85e13a3f7717,,,,20.955,,,14.9225,,
Untitled (Girl with bubbles coming out of mouth) from the series Time of My Life,Yoshitomo Nara,25523,"(Japanese, born 1959)",(Japanese),(1959),(0),(Male),1992–2000,".a) Colored pencil and ink on notebook paper  .b)  Colored pencil, synthetic polymer paint, and ink on notebook paper","9 x 6"" (22.9 x 15.2 cm)",Gift of David Teiger in honor of Agnes Gund,411.2002.17a-b,Drawing,Drawings & Prints,2002-12-10,Y,88520,http://www.moma.org/collection/works/88520,http://www.moma.org/media/W1siZiIsIjE2OTE3OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ac010244f47c8b68,,,,22.86,,,15.24,,
"Untitled (""How Did the Dog Get it? Pave Your Dreams"") from the series Time of My Life",Yoshitomo Nara,25523,"(Japanese, born 1959)",(Japanese),(1959),(0),(Male),1992–2000,Ink and colored pencil on graph paper,"8 1/4 x 5 7/8"" (21 x 14.9 cm)",Gift of David Teiger in honor of Agnes Gund,411.2002.18,Drawing,Drawings & Prints,2002-12-10,Y,88521,http://www.moma.org/collection/works/88521,http://www.moma.org/media/W1siZiIsIjE3MzI3NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=babc6a4d5d4d8693,,,,20.955,,,14.9225,,
"Untitled (White Dog/""They don't make sense..."") from the series Time of My Life",Yoshitomo Nara,25523,"(Japanese, born 1959)",(Japanese),(1959),(0),(Male),1992–2000,Pencil and gouache and crayon on graph paper,"8 1/4 x 5 7/8"" (21 x 14.9 cm)",Gift of David Teiger in honor of Agnes Gund,411.2002.19,Drawing,Drawings & Prints,2002-12-10,Y,88522,http://www.moma.org/collection/works/88522,http://www.moma.org/media/W1siZiIsIjkyNjUxIl0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=8615031b1648780c,,,,20.955,,,14.9225,,
Untitled (Drumming bunnies) from the series Time of My Life,Yoshitomo Nara,25523,"(Japanese, born 1959)",(Japanese),(1959),(0),(Male),1992–2000,.a) recto: Felt-tip pen and colored pencil on notebook paper  .b) verso: Ballpoint pen on notebook paper,"10 5/8 x 8 1/8"" (27 x 20.6 cm)",Gift of David Teiger in honor of Agnes Gund,411.2002.20a-b,Drawing,Drawings & Prints,2002-12-10,Y,88523,http://www.moma.org/collection/works/88523,http://www.moma.org/media/W1siZiIsIjE2ODY1NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=9c3f23ad43a86594,,,,26.9876,,,20.6375,,
"Untitled (""For the People..."") from the series Time of My Life",Yoshitomo Nara,25523,"(Japanese, born 1959)",(Japanese),(1959),(0),(Male),1992–2000,Pencil and colored pencil on paper,"11 3/4 x 8 1/4"" (29.8 x 21 cm)",Gift of David Teiger in honor of Agnes Gund,411.2002.21,Drawing,Drawings & Prints,2002-12-10,Y,88524,http://www.moma.org/collection/works/88524,http://www.moma.org/media/W1siZiIsIjE3MzI3NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=28d44b59caa92f27,,,,29.8451,,,20.955,,
"Untitled (""But!"") from the series Time of My Life",Yoshitomo Nara,25523,"(Japanese, born 1959)",(Japanese),(1959),(0),(Male),1992–2000,.a) recto: Colored pencil and pencil graph paper  .b) verso: Felt-tip pen on graph paper,"8 x 4 1/2"" (20.3 x 11.4 cm) (irreg.)",Gift of David Teiger in honor of Agnes Gund,411.2002.22a-b,Drawing,Drawings & Prints,2002-12-10,Y,88525,http://www.moma.org/collection/works/88525,http://www.moma.org/media/W1siZiIsIjE3MzI3NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=683bbac9e4cada51,,,,20.32,,,11.43,,
Untitled (Girl with peace sign on shirt) from the series Time of My Life,Yoshitomo Nara,25523,"(Japanese, born 1959)",(Japanese),(1959),(0),(Male),1992–2000,Pencil on postcard,"4 x 5 7/8"" (10.2 x 14.9 cm)",Gift of David Teiger in honor of Agnes Gund,411.2002.23,Drawing,Drawings & Prints,2002-12-10,Y,88526,http://www.moma.org/collection/works/88526,http://www.moma.org/media/W1siZiIsIjkyOTQwIl0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=ac127e7c2cc2e505,,,,10.16,,,14.9225,,
"Untitled (""Clear for landing"") from the series Time of My Life",Yoshitomo Nara,25523,"(Japanese, born 1959)",(Japanese),(1959),(0),(Male),1992–2000,.a) recto: Pen and ink and felt-tip pen on address book paper  .b) verso: Pen and ink on address book paper,"3 1/8 x 5"" (7.9 x 12.7 cm)",Gift of David Teiger in honor of Agnes Gund,411.2002.24a-b,Drawing,Drawings & Prints,2002-12-10,Y,88527,http://www.moma.org/collection/works/88527,http://www.moma.org/media/W1siZiIsIjkyNjU3Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=6b43972092eb530b,,,,7.9375,,,12.7,,
"Untitled (""West Wood Post"") from the series Time of My Life",Yoshitomo Nara,25523,"(Japanese, born 1959)",(Japanese),(1959),(0),(Male),1992–2000,Pencil and crayon on paper,"5 7/8 x 4 1/8"" (14.9 x 10.5 cm) (irreg.)",Gift of David Teiger in honor of Agnes Gund,411.2002.25,Drawing,Drawings & Prints,2002-12-10,Y,88528,http://www.moma.org/collection/works/88528,http://www.moma.org/media/W1siZiIsIjkyNjU5Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=36ae000736cb7664,,,,14.9225,,,10.4775,,
"Untitled (""Fantastic cat I'm a cat like a girl"") from the series Time of My Life",Yoshitomo Nara,25523,"(Japanese, born 1959)",(Japanese),(1959),(0),(Male),1992–2000,Pencil on paper,"6 7/8 x 10"" (17.5 x 25.4 cm)",Gift of David Teiger in honor of Agnes Gund,411.2002.26,Drawing,Drawings & Prints,2002-12-10,Y,88529,http://www.moma.org/collection/works/88529,http://www.moma.org/media/W1siZiIsIjkyNjYwIl0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=f4b276457d30b611,,,,17.4625,,,25.4001,,
