Title,Artist,ConstituentID,ArtistBio,Nationality,BeginDate,EndDate,Gender,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ThumbnailURL,Circumference (cm),Depth (cm),Diameter (cm),Height (cm),Length (cm),Weight (kg),Width (cm),Seat Height (cm),Duration (sec.)
Brickmaking (Norfolk),Peter Henry Emerson,1724,"(British, born Cuba. 1856–1936)",(British),(1856),(1936),(Male),1888,Photogravure,"7 1/16 × 7 5/8"" (17.9 × 19.4 cm)",Purchase,39.1989.22,Photograph,Photography,1989-03-09,N,82860,,,,,,17.9,,,19.4,,
A Slippery Path - Winter Scene (Norfolk),Peter Henry Emerson,1724,"(British, born Cuba. 1856–1936)",(British),(1856),(1936),(Male),1888,Photogravure,"9 3/16 × 8"" (23.3 × 20.3 cm)",Purchase,39.1989.23,Photograph,Photography,1989-03-09,N,82861,,,,,,23.3,,,20.3,,
Fencing in Suffolk,Peter Henry Emerson,1724,"(British, born Cuba. 1856–1936)",(British),(1856),(1936),(Male),1888,Photogravure,"6 1/4 × 10 5/8"" (15.8 × 27 cm)",Purchase,39.1989.24,Photograph,Photography,1989-03-09,N,82862,,,,,,15.8,,,27.0,,
"A Suffolk Shrimper ""Going Off""",Peter Henry Emerson,1724,"(British, born Cuba. 1856–1936)",(British),(1856),(1936),(Male),1888,Photogravure,"5 9/16 × 5 1/4"" (14.2 × 13.4 cm)",Purchase,39.1989.25,Photograph,Photography,1989-03-09,N,82863,,,,,,14.2,,,13.4,,
"A Suffolk Shrimper ""Coming Ashore""",Peter Henry Emerson,1724,"(British, born Cuba. 1856–1936)",(British),(1856),(1936),(Male),1888,Photogravure,"5 7/16 × 4 11/16"" (13.8 × 11.9 cm)",Purchase,39.1989.26,Photograph,Photography,1989-03-09,N,82864,,,,,,13.8,,,11.9,,
A Toad in the Path: Early Spring in Norfolk,Peter Henry Emerson,1724,"(British, born Cuba. 1856–1936)",(British),(1856),(1936),(Male),1888,Photogravure,"6 5/16 × 10 7/16"" (16 × 26.5 cm)",Purchase,39.1989.27,Photograph,Photography,1989-03-09,N,82866,,,,,,16.0,,,26.5,,
Norfolk Cottages,Peter Henry Emerson,1724,"(British, born Cuba. 1856–1936)",(British),(1856),(1936),(Male),1888,Photogravure,"2 7/8 × 11 7/16"" (7.3 × 29 cm)",Purchase,39.1989.28,Photograph,Photography,1989-03-09,N,82867,,,,,,7.3,,,29.0,,
A Garden End (Suffolk),Peter Henry Emerson,1724,"(British, born Cuba. 1856–1936)",(British),(1856),(1936),(Male),1888,Photogravure,"11 3/8 × 9 3/16"" (28.9 × 23.4 cm)",Purchase,39.1989.29,Photograph,Photography,1989-03-09,N,82868,,,,,,28.9,,,23.4,,
At the Grindstone - a Suffolk Farmyard,Peter Henry Emerson,1724,"(British, born Cuba. 1856–1936)",(British),(1856),(1936),(Male),1888,Photogravure,"10 11/16 × 8 7/8"" (27.1 × 22.6 cm)",Purchase,39.1989.30,Photograph,Photography,1989-03-09,N,82869,,,,,,27.1,,,22.6,,
Haymaker with Rake (Norfolk),Peter Henry Emerson,1724,"(British, born Cuba. 1856–1936)",(British),(1856),(1936),(Male),1888,Photogravure,"11 1/16 × 7 11/16"" (28.1 × 19.6 cm)",Purchase,39.1989.31,Photograph,Photography,1989-03-09,N,82870,,,,,,28.1,,,19.6,,
A Norfolk Flower,Peter Henry Emerson,1724,"(British, born Cuba. 1856–1936)",(British),(1856),(1936),(Male),1888,Photogravure,"3 1/2 × 3 7/16"" (8.9 × 8.8 cm)",Purchase,39.1989.32,Photograph,Photography,1989-03-09,N,82871,,,,,,8.9,,,8.8,,
"Coming Home from the Marshes, from Life and Landscape on the Norfolk Broads (London, 1886)","Peter Henry Emerson, T. F. Goodall","1724, 2235","(British, born Cuba. 1856–1936) (British)",(British) (British),(1856) (0),(1936) (0),(Male) (),c. 1885,Platinum print,"7 13/16 × 11 3/8"" (19.8 × 28.9 cm)",Gift of William A. Grigsby,543.1967.1,Photograph,Photography,1967-06-06,N,82873,,,,,,19.8,,,28.9,,
"Coming Home from the Marshes, from Life and Landscape on the Norfolk Broads (London, 1886)","Peter Henry Emerson, T. F. Goodall","1724, 2235","(British, born Cuba. 1856–1936) (British)",(British) (British),(1856) (0),(1936) (0),(Male) (),c. 1885,Platinum print,"7 13/16 × 11 3/8"" (19.8 × 28.9 cm)",Gift of William A. Grigsby,543.1967.1,Photograph,Photography,1967-06-06,N,82873,,,,,,19.8,,,28.9,,
Setting the Bow-Net,"Peter Henry Emerson, T. F. Goodall","1724, 2235","(British, born Cuba. 1856–1936) (British)",(British) (British),(1856) (0),(1936) (0),(Male) (),c. 1885,Platinum print,"6 9/16 × 11 1/4"" (16.6 × 28.5 cm)",Gift of William A. Grigsby,543.1967.2,Photograph,Photography,1967-06-06,N,82874,,,,,,16.6,,,28.5,,
Setting the Bow-Net,"Peter Henry Emerson, T. F. Goodall","1724, 2235","(British, born Cuba. 1856–1936) (British)",(British) (British),(1856) (0),(1936) (0),(Male) (),c. 1885,Platinum print,"6 9/16 × 11 1/4"" (16.6 × 28.5 cm)",Gift of William A. Grigsby,543.1967.2,Photograph,Photography,1967-06-06,N,82874,,,,,,16.6,,,28.5,,
A Broadman's Cottage,"Peter Henry Emerson, T. F. Goodall","1724, 2235","(British, born Cuba. 1856–1936) (British)",(British) (British),(1856) (0),(1936) (0),(Male) (),c. 1885,Platinum print,"9 × 11 3/8"" (22.8 × 28.9 cm)",Gift of William A. Grigsby,543.1967.3,Photograph,Photography,1967-06-06,N,82875,,,,,,22.8,,,28.9,,
A Broadman's Cottage,"Peter Henry Emerson, T. F. Goodall","1724, 2235","(British, born Cuba. 1856–1936) (British)",(British) (British),(1856) (0),(1936) (0),(Male) (),c. 1885,Platinum print,"9 × 11 3/8"" (22.8 × 28.9 cm)",Gift of William A. Grigsby,543.1967.3,Photograph,Photography,1967-06-06,N,82875,,,,,,22.8,,,28.9,,
"A Sailing Match at Horning, 1885","Peter Henry Emerson, T. F. Goodall","1724, 2235","(British, born Cuba. 1856–1936) (British)",(British) (British),(1856) (0),(1936) (0),(Male) (),c. 1885,Platinum print,"9 × 11 3/8"" (22.8 × 28.9 cm)",Gift of William A. Grigsby,543.1967.4,Photograph,Photography,1967-06-06,N,82876,,,,,,22.8,,,28.9,,
"A Sailing Match at Horning, 1885","Peter Henry Emerson, T. F. Goodall","1724, 2235","(British, born Cuba. 1856–1936) (British)",(British) (British),(1856) (0),(1936) (0),(Male) (),c. 1885,Platinum print,"9 × 11 3/8"" (22.8 × 28.9 cm)",Gift of William A. Grigsby,543.1967.4,Photograph,Photography,1967-06-06,N,82876,,,,,,22.8,,,28.9,,
The Village of Horning,"Peter Henry Emerson, T. F. Goodall","1724, 2235","(British, born Cuba. 1856–1936) (British)",(British) (British),(1856) (0),(1936) (0),(Male) (),c. 1885,Platinum print,"8 3/4 × 6 9/16"" (22.3 × 16.6 cm)",Gift of William A. Grigsby,543.1967.5,Photograph,Photography,1967-06-06,N,82877,,,,,,22.3,,,16.6,,
The Village of Horning,"Peter Henry Emerson, T. F. Goodall","1724, 2235","(British, born Cuba. 1856–1936) (British)",(British) (British),(1856) (0),(1936) (0),(Male) (),c. 1885,Platinum print,"8 3/4 × 6 9/16"" (22.3 × 16.6 cm)",Gift of William A. Grigsby,543.1967.5,Photograph,Photography,1967-06-06,N,82877,,,,,,22.3,,,16.6,,
An Eel-Catcher's Home,"Peter Henry Emerson, T. F. Goodall","1724, 2235","(British, born Cuba. 1856–1936) (British)",(British) (British),(1856) (0),(1936) (0),(Male) (),c. 1885,Platinum print,"8 1/8 × 11 7/16"" (20.6 × 29 cm)",Gift of William A. Grigsby,543.1967.6,Photograph,Photography,1967-06-06,N,82878,,,,,,20.6,,,29.0,,
An Eel-Catcher's Home,"Peter Henry Emerson, T. F. Goodall","1724, 2235","(British, born Cuba. 1856–1936) (British)",(British) (British),(1856) (0),(1936) (0),(Male) (),c. 1885,Platinum print,"8 1/8 × 11 7/16"" (20.6 × 29 cm)",Gift of William A. Grigsby,543.1967.6,Photograph,Photography,1967-06-06,N,82878,,,,,,20.6,,,29.0,,
Taking up the Eel-Net,"Peter Henry Emerson, T. F. Goodall","1724, 2235","(British, born Cuba. 1856–1936) (British)",(British) (British),(1856) (0),(1936) (0),(Male) (),c. 1885,Platinum print,"7 7/16 × 11 5/16"" (18.9 × 28.8 cm)",Gift of William A. Grigsby,543.1967.7,Photograph,Photography,1967-06-06,N,82879,,,,,,18.9,,,28.8,,
Taking up the Eel-Net,"Peter Henry Emerson, T. F. Goodall","1724, 2235","(British, born Cuba. 1856–1936) (British)",(British) (British),(1856) (0),(1936) (0),(Male) (),c. 1885,Platinum print,"7 7/16 × 11 5/16"" (18.9 × 28.8 cm)",Gift of William A. Grigsby,543.1967.7,Photograph,Photography,1967-06-06,N,82879,,,,,,18.9,,,28.8,,
Water-Lilies,"Peter Henry Emerson, T. F. Goodall","1724, 2235","(British, born Cuba. 1856–1936) (British)",(British) (British),(1856) (0),(1936) (0),(Male) (),c. 1885,Platinum print,"4 15/16 × 11 3/16"" (12.5 × 28.4 cm)",Gift of William A. Grigsby,543.1967.8,Photograph,Photography,1967-06-06,N,82880,,,,,,12.5,,,28.4,,
Water-Lilies,"Peter Henry Emerson, T. F. Goodall","1724, 2235","(British, born Cuba. 1856–1936) (British)",(British) (British),(1856) (0),(1936) (0),(Male) (),c. 1885,Platinum print,"4 15/16 × 11 3/16"" (12.5 × 28.4 cm)",Gift of William A. Grigsby,543.1967.8,Photograph,Photography,1967-06-06,N,82880,,,,,,12.5,,,28.4,,
"Gathering Water-Lilies from Life and Landscape on the Norfolk Broads (London, 1886)","Peter Henry Emerson, T. F. Goodall","1724, 2235","(British, born Cuba. 1856–1936) (British)",(British) (British),(1856) (0),(1936) (0),(Male) (),c. 1885,Platinum print,"7 7/8 × 11 7/16"" (20 × 29 cm)",Gift of William A. Grigsby,543.1967.9,Photograph,Photography,1967-06-06,Y,82881,http://www.moma.org/collection/works/82881,http://www.moma.org/media/W1siZiIsIjUxOTc2NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=adc3957cbbb1e000,,,,20.0,,,29.0,,
"Gathering Water-Lilies from Life and Landscape on the Norfolk Broads (London, 1886)","Peter Henry Emerson, T. F. Goodall","1724, 2235","(British, born Cuba. 1856–1936) (British)",(British) (British),(1856) (0),(1936) (0),(Male) (),c. 1885,Platinum print,"7 7/8 × 11 7/16"" (20 × 29 cm)",Gift of William A. Grigsby,543.1967.9,Photograph,Photography,1967-06-06,Y,82881,http://www.moma.org/collection/works/82881,http://www.moma.org/media/W1siZiIsIjUxOTc2NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=adc3957cbbb1e000,,,,20.0,,,29.0,,
A Ruined Water-Mill,"Peter Henry Emerson, T. F. Goodall","1724, 2235","(British, born Cuba. 1856–1936) (British)",(British) (British),(1856) (0),(1936) (0),(Male) (),c. 1885,Platinum print,"10 9/16 × 8 13/16"" (26.8 × 22.4 cm)",Gift of William A. Grigsby,543.1967.11,Photograph,Photography,1967-06-06,N,82882,,,,,,26.8,,,22.4,,
A Ruined Water-Mill,"Peter Henry Emerson, T. F. Goodall","1724, 2235","(British, born Cuba. 1856–1936) (British)",(British) (British),(1856) (0),(1936) (0),(Male) (),c. 1885,Platinum print,"10 9/16 × 8 13/16"" (26.8 × 22.4 cm)",Gift of William A. Grigsby,543.1967.11,Photograph,Photography,1967-06-06,N,82882,,,,,,26.8,,,22.4,,
The Old Order and the New,"Peter Henry Emerson, T. F. Goodall","1724, 2235","(British, born Cuba. 1856–1936) (British)",(British) (British),(1856) (0),(1936) (0),(Male) (),c. 1885,Platinum print,"4 3/4 × 9 3/16"" (12 × 23.4 cm)",Gift of William A. Grigsby,543.1967.12,Photograph,Photography,1967-06-06,N,82883,,,,,,12.0,,,23.4,,
The Old Order and the New,"Peter Henry Emerson, T. F. Goodall","1724, 2235","(British, born Cuba. 1856–1936) (British)",(British) (British),(1856) (0),(1936) (0),(Male) (),c. 1885,Platinum print,"4 3/4 × 9 3/16"" (12 × 23.4 cm)",Gift of William A. Grigsby,543.1967.12,Photograph,Photography,1967-06-06,N,82883,,,,,,12.0,,,23.4,,
A Norfolk Boat-Yard,"Peter Henry Emerson, T. F. Goodall","1724, 2235","(British, born Cuba. 1856–1936) (British)",(British) (British),(1856) (0),(1936) (0),(Male) (),c. 1885,Platinum print,"9 3/16 × 11 7/16"" (23.3 × 29 cm)",Gift of William A. Grigsby,543.1967.13,Photograph,Photography,1967-06-06,N,82884,,,,,,23.3,,,29.0,,
A Norfolk Boat-Yard,"Peter Henry Emerson, T. F. Goodall","1724, 2235","(British, born Cuba. 1856–1936) (British)",(British) (British),(1856) (0),(1936) (0),(Male) (),c. 1885,Platinum print,"9 3/16 × 11 7/16"" (23.3 × 29 cm)",Gift of William A. Grigsby,543.1967.13,Photograph,Photography,1967-06-06,N,82884,,,,,,23.3,,,29.0,,
"The First Frost from Life and Landscape on the Norfolk Broads (London, 1886)","Peter Henry Emerson, T. F. Goodall","1724, 2235","(British, born Cuba. 1856–1936) (British)",(British) (British),(1856) (0),(1936) (0),(Male) (),c. 1885,Platinum print,"8 1/8 × 11 1/4"" (20.6 × 28.6 cm)",Gift of William A. Grigsby,543.1967.14,Photograph,Photography,1967-06-06,Y,82885,http://www.moma.org/collection/works/82885,http://www.moma.org/media/W1siZiIsIjUxOTc2MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=2aa376b1ce944059,,,,20.6,,,28.6,,
"The First Frost from Life and Landscape on the Norfolk Broads (London, 1886)","Peter Henry Emerson, T. F. Goodall","1724, 2235","(British, born Cuba. 1856–1936) (British)",(British) (British),(1856) (0),(1936) (0),(Male) (),c. 1885,Platinum print,"8 1/8 × 11 1/4"" (20.6 × 28.6 cm)",Gift of William A. Grigsby,543.1967.14,Photograph,Photography,1967-06-06,Y,82885,http://www.moma.org/collection/works/82885,http://www.moma.org/media/W1siZiIsIjUxOTc2MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=2aa376b1ce944059,,,,20.6,,,28.6,,
The Haunt of the Pike,"Peter Henry Emerson, T. F. Goodall","1724, 2235","(British, born Cuba. 1856–1936) (British)",(British) (British),(1856) (0),(1936) (0),(Male) (),c. 1885,Platinum print,"8 1/16 × 11 3/8"" (20.4 × 28.9 cm)",Gift of William A. Grigsby,543.1967.15,Photograph,Photography,1967-06-06,N,82886,,,,,,20.4,,,28.9,,
The Haunt of the Pike,"Peter Henry Emerson, T. F. Goodall","1724, 2235","(British, born Cuba. 1856–1936) (British)",(British) (British),(1856) (0),(1936) (0),(Male) (),c. 1885,Platinum print,"8 1/16 × 11 3/8"" (20.4 × 28.9 cm)",Gift of William A. Grigsby,543.1967.15,Photograph,Photography,1967-06-06,N,82886,,,,,,20.4,,,28.9,,
Quanting the Marsh Hay,"Peter Henry Emerson, T. F. Goodall","1724, 2235","(British, born Cuba. 1856–1936) (British)",(British) (British),(1856) (0),(1936) (0),(Male) (),c. 1885,Platinum print,"6 1/8 × 9 1/8"" (15.5 × 23.1 cm)",Gift of William A. Grigsby,543.1967.16,Photograph,Photography,1967-06-06,N,82887,,,,,,15.5,,,23.1,,
Quanting the Marsh Hay,"Peter Henry Emerson, T. F. Goodall","1724, 2235","(British, born Cuba. 1856–1936) (British)",(British) (British),(1856) (0),(1936) (0),(Male) (),c. 1885,Platinum print,"6 1/8 × 9 1/8"" (15.5 × 23.1 cm)",Gift of William A. Grigsby,543.1967.16,Photograph,Photography,1967-06-06,N,82887,,,,,,15.5,,,23.1,,
"Setting up the Bow-Net from Life and Landscape on the Norfolk Broads (London, 1886)","Peter Henry Emerson, T. F. Goodall","1724, 2235","(British, born Cuba. 1856–1936) (British)",(British) (British),(1856) (0),(1936) (0),(Male) (),c. 1885,Platinum print,"10 9/16 × 8 13/16"" (26.9 × 22.4 cm)",Gift of William A. Grigsby,543.1967.18,Photograph,Photography,1967-06-06,Y,82888,http://www.moma.org/collection/works/82888,http://www.moma.org/media/W1siZiIsIjE4NDMzOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=5adcffaa930d2559,,,,26.9,,,22.4,,
"Setting up the Bow-Net from Life and Landscape on the Norfolk Broads (London, 1886)","Peter Henry Emerson, T. F. Goodall","1724, 2235","(British, born Cuba. 1856–1936) (British)",(British) (British),(1856) (0),(1936) (0),(Male) (),c. 1885,Platinum print,"10 9/16 × 8 13/16"" (26.9 × 22.4 cm)",Gift of William A. Grigsby,543.1967.18,Photograph,Photography,1967-06-06,Y,82888,http://www.moma.org/collection/works/82888,http://www.moma.org/media/W1siZiIsIjE4NDMzOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=5adcffaa930d2559,,,,26.9,,,22.4,,
The Fowler's Return,"Peter Henry Emerson, T. F. Goodall","1724, 2235","(British, born Cuba. 1856–1936) (British)",(British) (British),(1856) (0),(1936) (0),(Male) (),c. 1885,Platinum print,"6 15/16 × 11 5/16"" (17.7 × 28.8 cm)",Gift of William A. Grigsby,543.1967.20,Photograph,Photography,1967-06-06,N,82889,,,,,,17.7,,,28.8,,
The Fowler's Return,"Peter Henry Emerson, T. F. Goodall","1724, 2235","(British, born Cuba. 1856–1936) (British)",(British) (British),(1856) (0),(1936) (0),(Male) (),c. 1885,Platinum print,"6 15/16 × 11 5/16"" (17.7 × 28.8 cm)",Gift of William A. Grigsby,543.1967.20,Photograph,Photography,1967-06-06,N,82889,,,,,,17.7,,,28.8,,
Rowing home the Schoof-Stuff from Life and Landscape on the Norfolk Broads (1886),"Peter Henry Emerson, T. F. Goodall","1724, 2235","(British, born Cuba. 1856–1936) (British)",(British) (British),(1856) (0),(1936) (0),(Male) (),c. 1885,Platinum print,"5 1/2 × 11 1/8"" (14 × 28.2 cm)",Gift of William A. Grigsby,543.1967.21,Photograph,Photography,1967-06-06,Y,82890,http://www.moma.org/collection/works/82890,http://www.moma.org/media/W1siZiIsIjUxOTc2MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c5bd4173880214ab,,,,14.0,,,28.2,,
Rowing home the Schoof-Stuff from Life and Landscape on the Norfolk Broads (1886),"Peter Henry Emerson, T. F. Goodall","1724, 2235","(British, born Cuba. 1856–1936) (British)",(British) (British),(1856) (0),(1936) (0),(Male) (),c. 1885,Platinum print,"5 1/2 × 11 1/8"" (14 × 28.2 cm)",Gift of William A. Grigsby,543.1967.21,Photograph,Photography,1967-06-06,Y,82890,http://www.moma.org/collection/works/82890,http://www.moma.org/media/W1siZiIsIjUxOTc2MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c5bd4173880214ab,,,,14.0,,,28.2,,
"Marshman Going to Cut Schoof-Stuff from Life and Landscape on the Norfolk Broads (London, 1886)","Peter Henry Emerson, T. F. Goodall","1724, 2235","(British, born Cuba. 1856–1936) (British)",(British) (British),(1856) (0),(1936) (0),(Male) (),c. 1885,Platinum print,"8 1/16 × 8 1/4"" (20.5 × 20.9 cm)",Gift of William A. Grigsby,543.1967.22,Photograph,Photography,1967-06-06,Y,82891,http://www.moma.org/collection/works/82891,http://www.moma.org/media/W1siZiIsIjE4NjU0MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=055743a555474fe6,,,,20.5,,,20.9,,
"Marshman Going to Cut Schoof-Stuff from Life and Landscape on the Norfolk Broads (London, 1886)","Peter Henry Emerson, T. F. Goodall","1724, 2235","(British, born Cuba. 1856–1936) (British)",(British) (British),(1856) (0),(1936) (0),(Male) (),c. 1885,Platinum print,"8 1/16 × 8 1/4"" (20.5 × 20.9 cm)",Gift of William A. Grigsby,543.1967.22,Photograph,Photography,1967-06-06,Y,82891,http://www.moma.org/collection/works/82891,http://www.moma.org/media/W1siZiIsIjE4NjU0MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=055743a555474fe6,,,,20.5,,,20.9,,
The River Bure at Coltishall,"Peter Henry Emerson, T. F. Goodall","1724, 2235","(British, born Cuba. 1856–1936) (British)",(British) (British),(1856) (0),(1936) (0),(Male) (),c. 1885,Platinum print,"8 7/8 × 11 3/8"" (22.5 × 28.9 cm)",Gift of William A. Grigsby,543.1967.23,Photograph,Photography,1967-06-06,N,82892,,,,,,22.5,,,28.9,,
The River Bure at Coltishall,"Peter Henry Emerson, T. F. Goodall","1724, 2235","(British, born Cuba. 1856–1936) (British)",(British) (British),(1856) (0),(1936) (0),(Male) (),c. 1885,Platinum print,"8 7/8 × 11 3/8"" (22.5 × 28.9 cm)",Gift of William A. Grigsby,543.1967.23,Photograph,Photography,1967-06-06,N,82892,,,,,,22.5,,,28.9,,
Cantley: Wherries waiting for the turn of the Tide,"Peter Henry Emerson, T. F. Goodall","1724, 2235","(British, born Cuba. 1856–1936) (British)",(British) (British),(1856) (0),(1936) (0),(Male) (),c. 1885,Platinum print,"7 3/8 × 11 1/4"" (18.8 × 28.6 cm)",Gift of William A. Grigsby,543.1967.24,Photograph,Photography,1967-06-06,N,82893,,,,,,18.8,,,28.6,,
Cantley: Wherries waiting for the turn of the Tide,"Peter Henry Emerson, T. F. Goodall","1724, 2235","(British, born Cuba. 1856–1936) (British)",(British) (British),(1856) (0),(1936) (0),(Male) (),c. 1885,Platinum print,"7 3/8 × 11 1/4"" (18.8 × 28.6 cm)",Gift of William A. Grigsby,543.1967.24,Photograph,Photography,1967-06-06,N,82893,,,,,,18.8,,,28.6,,
"A Reed-Cutter at Work from Life and Landscape on the Norfolk Broads (London, 1886)","Peter Henry Emerson, T. F. Goodall","1724, 2235","(British, born Cuba. 1856–1936) (British)",(British) (British),(1856) (0),(1936) (0),(Male) (),c. 1885,Platinum print,"11 1/8 × 8 3/16"" (28.3 × 20.8 cm)",Gift of William A. Grigsby,543.1967.25,Photograph,Photography,1967-06-06,Y,82894,http://www.moma.org/collection/works/82894,http://www.moma.org/media/W1siZiIsIjUxOTc2NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=2c454ccd478eb196,,,,28.3,,,20.8,,
"A Reed-Cutter at Work from Life and Landscape on the Norfolk Broads (London, 1886)","Peter Henry Emerson, T. F. Goodall","1724, 2235","(British, born Cuba. 1856–1936) (British)",(British) (British),(1856) (0),(1936) (0),(Male) (),c. 1885,Platinum print,"11 1/8 × 8 3/16"" (28.3 × 20.8 cm)",Gift of William A. Grigsby,543.1967.25,Photograph,Photography,1967-06-06,Y,82894,http://www.moma.org/collection/works/82894,http://www.moma.org/media/W1siZiIsIjUxOTc2NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=2c454ccd478eb196,,,,28.3,,,20.8,,
"Ricking the Reed, from Life and Landscape on the Norfolk Broads (London, 1886)","Peter Henry Emerson, T. F. Goodall","1724, 2235","(British, born Cuba. 1856–1936) (British)",(British) (British),(1856) (0),(1936) (0),(Male) (),c. 1885,Platinum print,"9 1/8 × 11 3/16"" (23.2 × 28.4 cm)",Gift of William A. Grigsby,543.1967.27,Photograph,Photography,1967-06-06,N,82895,,,,,,23.2,,,28.4,,
"Ricking the Reed, from Life and Landscape on the Norfolk Broads (London, 1886)","Peter Henry Emerson, T. F. Goodall","1724, 2235","(British, born Cuba. 1856–1936) (British)",(British) (British),(1856) (0),(1936) (0),(Male) (),c. 1885,Platinum print,"9 1/8 × 11 3/16"" (23.2 × 28.4 cm)",Gift of William A. Grigsby,543.1967.27,Photograph,Photography,1967-06-06,N,82895,,,,,,23.2,,,28.4,,
A Marsh Farm,"Peter Henry Emerson, T. F. Goodall","1724, 2235","(British, born Cuba. 1856–1936) (British)",(British) (British),(1856) (0),(1936) (0),(Male) (),c. 1885,Platinum print,"8 9/16 × 11 7/16"" (21.8 × 29 cm)",Gift of William A. Grigsby,543.1967.29,Photograph,Photography,1967-06-06,N,82896,,,,,,21.8,,,29.0,,
A Marsh Farm,"Peter Henry Emerson, T. F. Goodall","1724, 2235","(British, born Cuba. 1856–1936) (British)",(British) (British),(1856) (0),(1936) (0),(Male) (),c. 1885,Platinum print,"8 9/16 × 11 7/16"" (21.8 × 29 cm)",Gift of William A. Grigsby,543.1967.29,Photograph,Photography,1967-06-06,N,82896,,,,,,21.8,,,29.0,,
Cattle on the Marshes,"Peter Henry Emerson, T. F. Goodall","1724, 2235","(British, born Cuba. 1856–1936) (British)",(British) (British),(1856) (0),(1936) (0),(Male) (),c. 1885,Platinum print,"7 1/2 × 11 3/8"" (19 × 28.9 cm)",Gift of William A. Grigsby,543.1967.30,Photograph,Photography,1967-06-06,N,82897,,,,,,19.0,,,28.9,,
Cattle on the Marshes,"Peter Henry Emerson, T. F. Goodall","1724, 2235","(British, born Cuba. 1856–1936) (British)",(British) (British),(1856) (0),(1936) (0),(Male) (),c. 1885,Platinum print,"7 1/2 × 11 3/8"" (19 × 28.9 cm)",Gift of William A. Grigsby,543.1967.30,Photograph,Photography,1967-06-06,N,82897,,,,,,19.0,,,28.9,,
A Reed Boat-House,"Peter Henry Emerson, T. F. Goodall","1724, 2235","(British, born Cuba. 1856–1936) (British)",(British) (British),(1856) (0),(1936) (0),(Male) (),c. 1885,Platinum print,"4 3/4 × 6 13/16"" (12 × 17.3 cm)",Gift of William A. Grigsby,543.1967.31,Photograph,Photography,1967-06-06,N,82898,,,,,,12.0,,,17.3,,
A Reed Boat-House,"Peter Henry Emerson, T. F. Goodall","1724, 2235","(British, born Cuba. 1856–1936) (British)",(British) (British),(1856) (0),(1936) (0),(Male) (),c. 1885,Platinum print,"4 3/4 × 6 13/16"" (12 × 17.3 cm)",Gift of William A. Grigsby,543.1967.31,Photograph,Photography,1967-06-06,N,82898,,,,,,12.0,,,17.3,,
The Gladdon-Cutters Return,"Peter Henry Emerson, T. F. Goodall","1724, 2235","(British, born Cuba. 1856–1936) (British)",(British) (British),(1856) (0),(1936) (0),(Male) (),c. 1885,Platinum print,"9 × 11 3/8"" (22.9 × 28.9 cm)",Gift of William A. Grigsby,543.1967.33,Photograph,Photography,1967-06-06,N,82899,,,,,,22.9,,,28.9,,
The Gladdon-Cutters Return,"Peter Henry Emerson, T. F. Goodall","1724, 2235","(British, born Cuba. 1856–1936) (British)",(British) (British),(1856) (0),(1936) (0),(Male) (),c. 1885,Platinum print,"9 × 11 3/8"" (22.9 × 28.9 cm)",Gift of William A. Grigsby,543.1967.33,Photograph,Photography,1967-06-06,N,82899,,,,,,22.9,,,28.9,,
Quanting the Gladdon,"Peter Henry Emerson, T. F. Goodall","1724, 2235","(British, born Cuba. 1856–1936) (British)",(British) (British),(1856) (0),(1936) (0),(Male) (),c. 1885,Platinum print,"8 9/16 × 11 7/16"" (21.8 × 29.1 cm)",Gift of William A. Grigsby,543.1967.34,Photograph,Photography,1967-06-06,N,82900,,,,,,21.8,,,29.1,,
